series_name,series_slug_tr,series_slug_en,release_date,figure_name,figure_slug_tr,figure_slug_en,figure_number,figure_code,character_name,short_description_tr,short_description_en,figure_role,figure_type,min_price,max_price,avg_price,price_updated_at,rarity_level,rarity_score,series_score,value_score,demand_score,view_count_30d,collection_count_30d,favorite_count_30d,rating_count,piece_count,accessory_count,main_color,image_url,thumbnail_url,is_featured,is_active,is_published
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Swamp Monster,swamp-monster,swamp-monster,4,colLM2-20,Swamp Monster,"Swamp Monster, bataklıktan gelen gizemli bir figürdür. Sakin ama ürkütücüdür.",,Canavar Karakter,Sakin / Gizemli,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Chip,chip,chip,5,colDIS2-5,Chip,"Chip, zekası ve enerjisiyle dikkat çeker. Neşeli, çalışkan ve yardımseverdir. Dostluk onun için en büyük hazine gibidir.",,Kahraman,Çalışkan / Yardımsever,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Dale,dale,dale,6,colDIS2-6,Dale,"Dale, şakacı ve rahat bir karakterdir. Eğlenceli, yaramaz ve samimidir. Her sorunu gülerek çözer.",,Kahraman,Eğlenceli / Samimi,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Elsa (Frozen),elsa-frozen,elsa-frozen,7,colDIS2-7,Elsa (Frozen),"Elsa, buzların kraliçesidir. Güçlü, zarif ve duygusaldır. Korkularını güce dönüştürür.",,Kahraman,Güçlü / Zarif,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Anna (Frozen),anna-frozen,anna-frozen,8,colDIS2-8,Anna (Frozen),"Anna, umudun ve kardeşliğin sembolüdür. Neşeli, kararlı ve cesurdur. Her engeli sevgiyle aşar.",,Kahraman,Neşeli / Kararlı,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Jafar (Aladdin),jafar-aladdin,jafar-aladdin,9,colDIS2-9,Jafar (Aladdin),"Jafar, hırsın karanlık yüzüdür. Zeki, manipülatif ve acımasızdır. Gücü her şeyin üstünde görür.",,Kötü Karakter,Zeki / Manipülatif,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Jasmine (Aladdin),jasmine-aladdin,jasmine-aladdin,10,colDIS2-10,Jasmine (Aladdin),"Jasmine, özgürlüğün ve asaletin sesidir. Cesur, kararlı ve duygusaldır. Her kararıyla bağımsızlığını savunur.",,Kahraman,Cesur / Duygusal,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Hades (Hercules),hades-hercules,hades-hercules,11,colDIS2-11,Hades (Hercules),"Hades, mizah dolu bir kötüdür. Zeki, sabırsız ve alaycıdır. Her planı ateşle oynar.",,Kötü Karakter,Zeki / Alaycı,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Hercules,hercules,hercules,12,colDIS2-12,Hercules,"Hercules, kahramanlığın ve azmin sembolüdür. Güçlü, saf kalpli ve cesurdur. Her zorluğu inancıyla aşar.",,Kahraman,Güçlü / Saf Kalpli,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Edna Mode (Incredibles),edna-mode-incredibles,edna-mode-incredibles,13,colDIS2-13,Edna Mode (Incredibles),"Edna Mode, modanın dahi tasarımcısıdır. Zeki, kararlı ve özgün bir karakterdir. Her hatayı stiliyle düzeltir.",,Bilge Karakter,Zeki / Özgün,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Frozone (Incredibles),frozone-incredibles,frozone-incredibles,14,colDIS2-14,Frozone (Incredibles),"Frozone, soğukkanlılığın ve hızın ustasıdır. Mizahi, kontrollü ve karizmatiktir. Her anı buz gibi sakinlikle yönetir.",,Kahraman,Mizahi / Kontrollü,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Jack Skellington,jack-skellington,jack-skellington,15,colDIS2-15,Jack Skellington,"Jack Skellington, hayalet kasabanın meraklı kralıdır. Sanatçı ruhlu, karizmatik ve özgür düşüncelidir. Korkuyu bile eğlenceye çevirir.",,Kahraman,Sanatçı Ruhlu / Karizmatik,11,11,11,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Sally (Nightmare Before Christmas),sally-nightmare-before-christmas,sally-nightmare-before-christmas,16,colDIS2-16,Sally (Nightmare Before Christmas),"Sally, sevginin ve cesaretin sembolüdür. Nazik, bilge ve özverilidir. Her korkunun ardında umut arar.",,Kahraman,Nazik / Bilge,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Vintage Mickey,vintage-mickey,vintage-mickey,17,colDIS2-17,Vintage Mickey,"Vintage Mickey, animasyon tarihinin ilk yıldızıdır. Neşeli, pozitif ve ikonik bir karakterdir. Her macerada umut taşır.",,Kahraman,Neşeli / İkonik,12,12,12,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Disney 2,lego-minifigurler-serisi-disney-2,lego-minifigures-series-disney-2,2019-05-01,Vintage Minnie,vintage-minnie,vintage-minnie,18,colDIS2-18,Vintage Minnie,"Vintage Minnie, zarafetin nostaljik halidir. Sevecen, zarif ve neşelidir. Her gülüşü eski zamanların sıcaklığını getirir.",,Kahraman,Zarif / Sevecen,12,12,12,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Video Game Champ,video-game-champ,video-game-champ,1,col19-1,Video Game Champ,"Video Game Champ, oyunlardaki refleksleri ve becerisiyle öne çıkan dijital bir kahramandır. Kulaklığı ve kumandasıyla her zaman hazırdır. Enerjik, hırslı ve pozitif bir karakterdir; zaferi eğlenceyle yaşar.",,Oyuncu,Hırslı / Enerjik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Shower Guy,shower-guy,shower-guy,2,col19-2,Shower Guy,"Shower Guy, duş kostümü ve lastik ördeğiyle eğlenceli bir karakterdir. Komik, rahat ve pozitif tavrıyla dikkat çeker. Gülmeyi sever, hayatı fazla ciddiye almaz; her günü neşeyle yaşar.",,Eğlendirici,Komik / Rahat,7,7,7,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Dog Sitter,dog-sitter,dog-sitter,3,col19-3,Dog Sitter,"Dog Sitter, köpeklerin enerjisine ayak uyduran sevecen bir hayvan dostudur. Neşeli, çalışkan ve sorumludur. Sabırla ilgilenir, her pati izinde sevgi taşır.",,Hayvan Dostu,Sorumlu / Sevecen,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Monkey King,monkey-king,monkey-king,4,col19-4,Monkey King,"Monkey King, efsanelerden gelen bilge bir savaşçıdır. Güçlü, kararlı ve adaletlidir. Sihirli asasıyla kötülüğe karşı savaşır; kadim bilgelik onun yol göstericisidir.",,Mitolojik Kahraman,Bilge / Adaletli,12,12,12,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Programmer,programmer,programmer,5,col19-5,Programmer,"Programmer, teknolojinin yaratıcı zekâsını temsil eder. Bilgisayar başında dünyaları inşa eder. Dikkatli, akılcı ve hırslıdır. Hataları öğretici birer deneyim olarak görür.",,Yazılımcı,Zeki / Yaratıcı,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Mummy Queen,mummy-queen,mummy-queen,6,col19-6,Mummy Queen,"Mummy Queen, antik dünyanın asaletini taşıyan gizemli bir figürdür. Cesur, dengeli ve kararlıdır. Geçmişle bugünü birleştirir; her hareketinde zamanın bilgeliğini hissedersin.",,Kraliçe,Gizemli / Kudretli,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Firefighter,firefighter,firefighter,7,col19-7,Firefighter,"Firefighter, alevler arasına korkusuzca dalan cesur bir kurtarıcıdır. Yardımsever, dayanıklı ve kararlıdır. Her hayat onun için kutsaldır; görev bilinciyle hareket eder.",,Kahraman,Cesur / Yardımsever,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Rugby Player,rugby-player,rugby-player,8,col19-8,Rugby Player,"Rugby Player, gücü ve azmiyle sahada fırtına gibi eser. Takımını ileri taşır. Dayanıklı, cesur ve disiplinlidir. Her mücadelede dostluğun ve centilmenliğin önemini vurgular.",,Sporcu,Güçlü / Azimli,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Bear Costume Guy,bear-costume-guy,bear-costume-guy,9,col19-9,Bear Costume Guy,"Bear Costume Guy, şirin kostümüyle gülümseme yaratır. Neşeli, çocuk ruhlu ve komiktir. Basit ama etkili mizahıyla herkese pozitif enerji yayar.",,Eğlendirici,Neşeli / Şakacı,9,9,9,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Pizza Costume Guy,pizza-costume-guy,pizza-costume-guy,10,col19-10,Pizza Costume Guy,"Pizza Costume Guy, eğlencenin yürüyen sembolüdür. Kostümüyle dikkat çeker. Saf, pozitif ve yaratıcıdır. Her ortamı kahkahaya dönüştürür, mizahın gücüne inanır.",,Eğlendirici,Komik / Pozitif,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Mountain Biker,mountain-biker,mountain-biker,11,col19-11,Mountain Biker,"Mountain Biker, dağların özgür ruhudur. Cesur, enerjik ve kararlıdır. Her yokuşu bir meydan okuma, her zirveyi bir ödül olarak görür. Doğayla yarışır ama uyum içindedir.",,Sporcu,Cesur / Dayanıklı,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Galactic Bounty Hunter,galactic-bounty-hunter,galactic-bounty-hunter,12,col19-12,Galactic Bounty Hunter,"Galactic Bounty Hunter, galaksiler arası görevlerin soğukkanlı takipçisidir. Sessiz, stratejik ve kararlıdır. Adaletin peşindedir; görev onun için bir onur meselesidir.",,Asker / Avcı,Soğukkanlı / Stratejik,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Gardener,gardener,gardener,13,col19-13,Gardener,"Gardener, doğayla barışık ve sabırlı bir ruhtur. Çiçekleri sevgiyle büyütür. Sakin, şefkatli ve üretkendir. Her filiz onun için bir umut sembolüdür.",,Doğa Karakteri,Sabırlı / Huzurlu,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Fright Knight,fright-knight,fright-knight,14,col19-14,Fright Knight,"Fright Knight, karanlığın içindeki adalet savaşçısıdır. Cesur, asil ve kararlıdır. Korkusuzdur; her zırh darbesiyle onuru temsil eder.",,Savaşçı,Asil / Kararlı,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Jungle Explorer,jungle-explorer,jungle-explorer,15,col19-15,Jungle Explorer,"Jungle Explorer, keşif tutkusuyla doğanın derinliklerine girer. Meraklı, cesur ve enerjiktir. Her adımı yeni bir maceradır. Bilinmeyeni aramaktan korkmaz.",,Kaşif,Meraklı / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 19,lego-minifigurler-serisi-19,lego-minifigures-series-19,2019-09-01,Fox Costume Girl,fox-costume-girl,fox-costume-girl,16,col19-16,Fox Costume Girl,"Fox Costume Girl, şirinliği ve kurnazlığı mizahla harmanlar. Komik, enerjik ve pozitif bir karakterdir. Her ortamda kahkaha yaratır; neşeyi paylaşmayı sever.",,Kostüm Karakteri,Komik / Enerjik,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Aquaman,aquaman,aquaman,1,colDC-1,Aquaman,"Aquaman, okyanusların karizmatik hükümdarıdır. Güçlü, bilge ve kararlıdır. Üç dişli mızrağıyla denizlerin dengesini korur.",,Kahraman,Güçlü / Bilge,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Batman (Rebirth Suit),batman-rebirth-suit,batman-rebirth-suit,2,colDC-2,Batman (Rebirth Suit),"Batman (Rebirth Suit), karanlığın yeniden doğmuş sembolüdür. Stratejik, kararlı ve korkusuzdur. Gotham’ın umudu her zaman gölgelerde parlar.",,Süper Kahraman,Stratejik / Kararlı,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Bat-Mite,bat-mite,bat-mite,3,colDC-3,Bat-Mite,"Bat-Mite, Batman hayranı küçük bir boyutlar arası varlıktır. Komik, hayalperest ve enerjiktir. Gerçekliğin kurallarını eğlenceye dönüştürür.",,Mizahi Karakter,Komik / Hayalperest,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Bumblebee,bumblebee,bumblebee,4,colDC-4,Bumblebee,"Bumblebee, küçük boyuna rağmen büyük bir kahramandır. Cesur, enerjik ve pozitif bir karakterdir. Her zorlukta ışıltısıyla öne çıkar.",,Süper Kahraman,Cesur / Pozitif,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Cheetah,cheetah,cheetah,5,colDC-5,Cheetah,"Cheetah, hız ve hırsın vahşi temsilcisidir. Agresif, zeki ve özgüvenlidir. Avını asla kaçırmaz; rekabet onun doğasında vardır.",,Kötü Karakter,Hızlı / Agresif,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Cyborg (Teen Titans),cyborg-teen-titans,cyborg-teen-titans,6,colDC-6,Cyborg (Teen Titans),"Cyborg (Teen Titans), insan ile makinenin birleşimidir. Zeki, sadık ve güçlüdür. Teknolojiyi dostları için bir silaha çevirir.",,Yarı Robot,Zeki / Sadık,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Flash (Golden Age),flash-golden-age,flash-golden-age,7,colDC-7,Flash (Golden Age),"Flash (Golden Age), hızın tarihini yazan kahramandır. Hırslı, enerjik ve karizmatiktir. Işık hızında koşarken bile adaleti korur.",,Süper Kahraman,Hızlı / Karizmatik,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Green Lantern (Simon Baz),green-lantern-simon-baz,green-lantern-simon-baz,8,colDC-8,Green Lantern (Simon Baz),"Green Lantern (Simon Baz), cesaretin ışığıyla evreni korur. Kararlı, adaletli ve güçlüdür. Yüzüğüyle hayal gücünü şekillendirir.",,Koruyucu,Güçlü / Adaletli,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Huntress,huntress,huntress,9,colDC-9,Huntress,"Huntress, adaletin gölgesinde çalışan gizemli bir kahramandır. Soğukkanlı, kararlı ve disiplinlidir. Karanlıkla kendi yöntemleriyle savaşır.",,Kahraman,Soğukkanlı / Disiplinli,8,8,8,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Joker (Classic),joker-classic,joker-classic,10,colDC-10,Joker (Classic),"Joker (Classic), kaosun ikonik yüzüdür. Deli, esprili ve tahmin edilemezdir. Her gülüşü Gotham’da yankılanır.",,Kötü Karakter,Deli / Tahmin Edilemez,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Metamorpho,metamorpho,metamorpho,11,colDC-11,Metamorpho,"Metamorpho, elementlerin gücünü şekillendiren bir varlıktır. Esnek, yaratıcı ve dayanıklıdır. Her zorlukta form değiştirir.",,Güç Ustası,Esnek / Yaratıcı,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Mister Miracle,mister-miracle,mister-miracle,12,colDC-12,Mister Miracle,"Mister Miracle, imkânsız kaçışların ustasıdır. Zeki, kurnaz ve özgür ruhludur. Zincirleri bile sahne gösterisine dönüştürür.",,Kaçış Ustası,Zeki / Özgür Ruhlu,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Sinestro,sinestro,sinestro,13,colDC-13,Sinestro,"Sinestro, korkunun gücünü kullanan eski bir koruyucudur. Kibirli, zeki ve tehlikelidir. Korku onun en sadık müttefikidir.",,Kötü Karakter,Kibirli / Tehlikeli,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Stargirl,stargirl,stargirl,14,colDC-14,Stargirl,"Stargirl, gençliğin enerjisini yıldız gücüyle birleştirir. Neşeli, cesur ve ilham vericidir. Takım ruhunun parlayan yıldızıdır.",,Kahraman,Neşeli / İlham Verici,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Superman (Rebirth),superman-rebirth,superman-rebirth,15,colDC-15,Superman (Rebirth),"Superman (Rebirth), umudun modern yüzüdür. Güçlü, asil ve yardımseverdir. Her zorlukta insanlığın yanında durur.",,Süper Kahraman,Asil / Yardımsever,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi DC Comics,lego-minifigurler-serisi-dc-comics,lego-minifigures-series-dc-comics,2020-01-01,Wonder Woman (Classic),wonder-woman-classic,wonder-woman-classic,16,colDC-16,Wonder Woman (Classic),"Wonder Woman (Classic), adaletin ve barışın simgesidir. Cesur, asil ve bilgedir. Savaşırken bile kalbinde sevgi taşır.",,Kahraman,Cesur / Bilge,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Piñata Boy,pinata-boy,pinata-boy,1,col20-1,Piñata Boy,"Piñata Boy, kutlamaların enerjik ruhudur. Kostümü ve sopasıyla renkli şekerleri saçarken herkese neşe dağıtır. Neşeli, saf ve pozitif bir karakterdir; her partiyi tatlı bir maceraya dönüştürür.",,Kutlama Karakteri,Neşeli / Enerjik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Breakdancer,breakdancer,breakdancer,2,col20-2,Breakdancer,"Breakdancer, ritim ve enerjinin vücut bulmuş halidir. Hızlı, karizmatik ve özgüvenlidir. Her hareketinde dansın özgürlüğünü yansıtır; sahneyi bir fırtına gibi döndürür.",,Dansçı,Hızlı / Karizmatik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Pea Pod Costume Girl,pea-pod-costume-girl,pea-pod-costume-girl,3,col20-3,Pea Pod Costume Girl,"Pea Pod Costume Girl, doğallığı ve neşeyi temsil eder. Kostümüyle dikkat çeker, pozitifliğiyle ortamı aydınlatır. Sade, masum ve pozitif bir karakterdir; her ortama huzur getirir.",,Doğa Karakteri,Sade / Pozitif,7,7,7,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Viking,viking,viking,4,col20-4,Viking,"Viking, denizlerin cesur savaşçısıdır. Baltası ve kalkanıyla korkusuzdur. Kararlı, gururlu ve güçlüdür; her fırtınayı onuruyla aşar.",,Savaşçı,Cesur / Gururlu,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Super Warrior,super-warrior,super-warrior,5,col20-5,Super Warrior,"Super Warrior, geleceğin zırhlı kahramanıdır. Teknolojik gücüyle kötülüğe karşı durur. Cesur, kararlı ve adaletlidir. Gücü kadar kalbi de büyüktür.",,Kahraman,Adaletli / Kararlı,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 20,lego-minifigurler-serisi-20,lego-minifigures-series-20,2020-04-01,Pirate Girl,pirate-girl,pirate-girl,6,col20-6,Pirate Girl,"Pirate Girl, denizlerin maceracı ruhudur. Cesur, enerjik ve kararlıdır. Korkusuzca hazine peşinde koşar; her dalgada özgürlüğü hisseder.",,Korsan,Maceracı / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
